protocol,window_idx,window,kind,lr,M,P,weighted_r2,diverged,n_steps,n_bind,bind_rate,r_p50,r_p90,r_p99,r_max,disp_mean,disp_max
per-step,1,"[0,120)",grid,0.5,1.0,0.5,0.11680259625038658,false,16369,6021,0.36782943368562526,0.8175104201335568,1.7679193151315398,3.5239840660054105,30.972106720728352,0.005520997446002137,0.5
per-step,1,"[0,120)",grid,0.5,2.0,1.0,0.15237778491666,false,16369,1028,0.06280163724112652,0.8382210894766877,1.7131584547107686,3.511016814962538,32.81146572271139,0.006745244892692562,0.5
per-step,1,"[0,120)",grid,0.5,4.0,2.0,0.16492305651787387,false,16369,78,0.00476510477121388,0.8463066023949216,1.7044929464073473,3.2990488983150335,32.919588050595976,0.007070561219473513,0.5
per-step,1,"[0,120)",grid,0.5,8.0,4.0,0.16542187503741335,false,16369,12,0.0007330930417252122,0.8452937579766994,1.7016356445841316,3.2898578307559223,32.919588050595976,0.007147868282568953,0.5
per-step,1,"[0,120)",grid,0.5,16.0,8.0,0.16317087845766765,false,16369,9,0.0005498197812939092,0.8443759618992159,1.7019012943178737,3.303695656026169,42.74443470569284,0.007259447201834347,0.5
per-step,1,"[0,120)",grid,1.0,0.5,0.5,0.12861558561091935,false,16369,12879,0.7867921070315841,0.8104738539341046,1.7965862881496644,3.632908479474951,32.334044105520206,0.007033621082073311,0.5
per-step,1,"[0,120)",grid,1.0,1.0,1.0,0.19823262638435157,false,16369,5870,0.3586046795772497,0.8161545414480671,1.7615896117581533,3.757514724126741,37.71824895312713,0.011099974637345788,1.0
per-step,1,"[0,120)",grid,1.0,2.0,2.0,0.24779038500326034,false,16369,983,0.06005253833465697,0.8329598840344599,1.6807127545387281,3.619119503623291,38.46058467636539,0.013447945956164194,1.0
per-step,1,"[0,120)",grid,1.0,4.0,4.0,0.26402727760591327,false,16369,109,0.006658928462337345,0.8401344929282155,1.674912052674667,3.4675414332390693,37.088213307301,0.014097990519345557,1.0
per-step,1,"[0,120)",grid,1.0,8.0,8.0,0.2620382478248443,false,16369,27,0.0016494593438817276,0.8403403365082187,1.672770206851885,3.4394689639212976,40.68510328095403,0.014339625443215214,1.0
per-step,1,"[0,120)",grid,1.0,16.0,16.0,0.24557420339092906,false,16369,21,0.0012829128230191216,0.8389193711939281,1.670714761438355,3.46769693863115,97.9181889601289,0.014763612035386777,1.0
per-step,1,"[0,120)",grid,2.0,0.5,1.0,0.21429529439715467,false,16369,12975,0.7926568513653858,0.8053280821421177,1.7908651270918234,3.888667198496502,36.96302684493343,0.01413763322464663,1.0
per-step,1,"[0,120)",grid,2.0,1.0,2.0,0.29930650981991125,false,16369,5662,0.3458977335206793,0.8044249125651192,1.7367474886681544,3.891478872392701,41.70089340189173,0.02235196933767836,2.0
per-step,1,"[0,120)",grid,2.0,2.0,4.0,0.34035125945935296,false,16369,986,0.06023581159508828,0.8166000198968275,1.6726021514623608,3.8814944599345136,36.01730219766582,0.027226052701129964,2.7361719219364327
per-step,1,"[0,120)",grid,2.0,4.0,8.0,0.32086557358671874,false,16369,170,0.01038548475777384,0.815450243604587,1.6683337703366596,4.104428054285993,30.217545066527453,0.029273181061426925,3.716589068175188
per-step,1,"[0,120)",grid,2.0,8.0,16.0,0.24318920181458548,false,16369,58,0.0035432830350051927,0.8137653326508576,1.6647625149067893,4.115392208873433,58.914861421310455,0.030674760584335867,3.716589068175188
per-step,1,"[0,120)",grid,2.0,16.0,32.0,-0.03210838391123838,false,16369,40,0.0024436434724173744,0.8114773900706412,1.660999366418141,4.08014454812417,125.28328574137792,0.03313257130757617,6.672461249826393
per-step,1,"[0,120)",grid,4.0,0.5,2.0,0.3148573451260501,false,16369,13115,0.8012096035188466,0.7983041118549286,1.7531691447619793,4.036464842514698,35.44543154504157,0.028798458829193952,2.0
per-step,1,"[0,120)",grid,4.0,1.0,4.0,0.3777686967378786,false,16369,5575,0.34058280896817156,0.8036753143861949,1.715928418879869,4.135448232040485,32.465073557070305,0.045043359391121515,4.0
per-step,1,"[0,120)",grid,4.0,2.0,8.0,0.3217923470754005,false,16369,1174,0.07172093591544994,0.7847233646248057,1.7330590810925626,4.476527127032542,29.604884045860082,0.054276626393656865,5.65685424949238
per-step,1,"[0,120)",grid,4.0,4.0,16.0,0.03675991158291858,false,16369,299,0.018266234956319873,0.7635197304775405,1.731384643717123,5.2495316440745805,33.93029089204268,0.060195513108122926,10.409361448609575
per-step,1,"[0,120)",grid,4.0,8.0,32.0,-0.8590218276134267,true,16369,116,0.007086566070010385,0.7563553159523393,1.693414324674783,6.21733932329074,61.75507174152367,0.06748386178916245,18.475208614068027
per-step,1,"[0,120)",grid,4.0,16.0,64.0,-4.498127728494298,true,16369,43,0.0026269167328486775,0.7664442462206962,1.6642271515648233,5.821825353594432,38.371790220344906,0.08009338998702376,32.0
per-step,1,"[0,120)",grid,8.0,0.5,4.0,0.38369355587409526,false,16369,13160,0.8039587024253162,0.8025216412568014,1.7169774596165965,4.128212211755868,25.47359179982842,0.05805329461988563,4.0
per-step,1,"[0,120)",grid,8.0,1.0,8.0,0.2842656967860925,false,16369,5654,0.34540900482619585,0.7870069365565218,1.7773857763771579,4.235935384075803,24.319966114131514,0.08850277171798089,8.0
per-step,1,"[0,120)",grid,8.0,2.0,16.0,-0.14275230398748473,false,16369,1508,0.09212535891013501,0.7259944859884762,1.9219878022336678,5.099681357918687,24.709264338913908,0.10611144502531761,11.31370849898476
per-step,1,"[0,120)",grid,8.0,4.0,32.0,-1.7997525957794576,true,16369,530,0.03237827600953021,0.6570690711110493,1.9302261760877906,6.618636438427919,33.56653141835017,0.12145089323145845,22.62741699796952
per-step,1,"[0,120)",grid,8.0,8.0,64.0,-6.917476824333541,true,16369,248,0.01515058952898772,0.6422538226475601,1.7664840959075276,9.849153343392345,84.63528055012145,0.14421423401272793,40.882438143994435
per-step,1,"[0,120)",grid,8.0,16.0,128.0,-23.025277640782594,true,16369,134,0.008186205632598203,0.649029187402053,1.6784642283152902,14.498398467830379,122.03857348729366,0.18236446111092877,73.90083445627211
per-step,1,"[0,120)",published,2.0,5.0,10.0,0.3065558748935191,false,16369,109,0.006658928462337345,0.8157551069552507,1.666008226544873,4.040877791496102,35.96535934724692,0.02964625643580487,3.716589068175188
per-step,1,"[0,120)",matched,3.0,2.0,6.0,0.3538423867744136,false,16369,1094,0.06683364897061518,0.8031530036366537,1.700102606453895,4.246646991705992,34.01584863761036,0.040951438280676426,4.242640687119285
per-step,2,"[150,270)",grid,0.5,0.5,0.25,0.07415932305670803,false,8424,7040,0.835707502374169,0.8505389590207273,1.6607687289087163,2.8964486554675837,8.155460134295486,0.004942664638099698,0.25
per-step,2,"[150,270)",grid,0.5,1.0,0.5,0.11354075938331964,false,8424,3201,0.379985754985755,0.8473016600071805,1.6463550510733505,2.913099528132101,8.71032341919074,0.007820816417439582,0.5
per-step,2,"[150,270)",grid,0.5,2.0,1.0,0.14073381932261098,false,8424,370,0.04392212725546059,0.8656961556351536,1.598890648162792,2.874602641481824,8.878195479476043,0.009318879439600865,0.5
per-step,2,"[150,270)",grid,0.5,4.0,2.0,0.1466109198468648,false,8424,20,0.0023741690408357074,0.8720070038147513,1.5917495563773585,2.7511692543653017,8.914184240809945,0.009565335526696684,0.5
per-step,2,"[150,270)",grid,0.5,8.0,4.0,0.14721563188869702,false,8424,1,0.00011870845204178538,0.872554288044486,1.5924508522512606,2.7581997971459633,8.914184240809945,0.009604216774731788,0.5
per-step,2,"[150,270)",grid,0.5,16.0,8.0,0.1472316449573049,false,8424,0,0.0,0.8726650356602863,1.5924212271915241,2.7580498003940774,8.914184240809945,0.009606094341346178,0.5
per-step,2,"[150,270)",grid,1.0,0.5,0.5,0.12588172943281317,false,8424,7005,0.8315527065527065,0.8419507149451468,1.6712970249059023,3.041805358330382,8.279052353801994,0.009809538445024696,0.5
per-step,2,"[150,270)",grid,1.0,1.0,1.0,0.18686189701493572,false,8424,3093,0.36716524216524216,0.8490584265012358,1.619879543796975,3.149988958629053,9.413606046904677,0.015571838832815512,1.0
per-step,2,"[150,270)",grid,1.0,2.0,2.0,0.22215126583358502,false,8424,352,0.04178537511870845,0.8623645850786354,1.5781307193278524,2.9266635539477117,10.373724582389983,0.018461942740019117,1.0
per-step,2,"[150,270)",grid,1.0,4.0,4.0,0.2284625789922936,false,8424,31,0.0036799620132953468,0.8678688598600565,1.5753702289097837,2.8089677633011,10.392005724889133,0.019017428214103002,1.0
per-step,2,"[150,270)",grid,1.0,8.0,8.0,0.22694726222409833,false,8424,8,0.000949667616334283,0.8649577456783055,1.5647672702220439,2.783467851242971,11.762491474710602,0.01915486961092361,1.0
per-step,2,"[150,270)",grid,1.0,16.0,16.0,0.2217289254224345,false,8424,6,0.0007122507122507123,0.864206992075023,1.5636579300348878,2.7839603776945574,23.018353231678425,0.019419640141771527,1.0
per-step,2,"[150,270)",grid,2.0,0.5,1.0,0.20447720954264892,false,8424,7029,0.8344017094017094,0.8402998509348937,1.6526144955235733,3.2379760749338287,9.224836079227268,0.019659434364410668,1.0
per-step,2,"[150,270)",grid,2.0,1.0,2.0,0.27896499396714547,false,8424,2978,0.35351377018043684,0.8332529207878435,1.6199568065223813,3.232143898883511,10.381836984906824,0.0311002906526494,2.0
per-step,2,"[150,270)",grid,2.0,2.0,4.0,0.3059473577021129,false,8424,394,0.04677113010446344,0.837215859509762,1.5887213100927904,3.35810523266866,10.185083430631462,0.036934665227196954,2.1847565633743686
per-step,2,"[150,270)",grid,2.0,4.0,8.0,0.2970192704889296,false,8424,77,0.009140550807217474,0.8278904829243168,1.583971334077035,3.6874797572981186,13.770906441635402,0.03831731278026554,2.1847565633743686
per-step,2,"[150,270)",grid,2.0,8.0,16.0,0.27305444670584167,false,8424,29,0.003442545109211776,0.8183882754475414,1.5718115512222997,4.149419497168282,25.5321968121792,0.03930392564670606,2.1847565633743686
per-step,2,"[150,270)",grid,2.0,16.0,32.0,0.20030104839406426,false,8424,14,0.0016619183285849952,0.8168723786755228,1.5631117583314296,4.218394468176308,56.60046944087219,0.041093886368404095,2.2029708506288457
per-step,2,"[150,270)",grid,4.0,0.5,2.0,0.29593368200723813,false,8424,7057,0.8377255460588794,0.827395777445215,1.6475624326292868,3.3099964905006534,9.853100601820424,0.039830827684415294,2.0
per-step,2,"[150,270)",grid,4.0,1.0,4.0,0.33913246990406143,false,8424,2946,0.34971509971509973,0.8177061518498951,1.6452204303898694,3.458150200927242,10.182036047119638,0.062344010429266294,4.0
per-step,2,"[150,270)",grid,4.0,2.0,8.0,0.28729533374862526,false,8424,514,0.061016144349477684,0.7942262666470996,1.6780505888159465,3.9449621038654525,11.646296159964196,0.07378492992219914,5.65685424949238
per-step,2,"[150,270)",grid,4.0,4.0,16.0,0.05492191245945832,false,8424,150,0.017806267806267807,0.7585504716363969,1.6384253844845071,5.2739110095961586,28.77719702473732,0.0795796346942312,9.670648184584294
per-step,2,"[150,270)",grid,4.0,8.0,32.0,-0.7091269543126593,true,8424,67,0.00795346628679962,0.7373364050482321,1.5772664122445044,7.255953220186412,37.946680109441765,0.08876239122704319,18.32827107578955
per-step,2,"[150,270)",grid,4.0,16.0,64.0,-3.137400555327468,true,8424,41,0.0048670465337132,0.7314500812130768,1.5714434198270315,8.784073587945343,84.08409648805248,0.10260997424455251,28.621670111997307
per-step,2,"[150,270)",grid,8.0,0.5,4.0,0.3430004605483794,false,8424,7079,0.8403371320037987,0.8152355471772983,1.6514091294498634,3.442692128883663,10.705991981731314,0.08069103703003987,4.0
per-step,2,"[150,270)",grid,8.0,1.0,8.0,0.2074565433306964,false,8424,2945,0.3495963912630579,0.7958254089891978,1.710321122634317,3.732183298531592,12.92435161291313,0.12397750148135603,8.0
per-step,2,"[150,270)",grid,8.0,2.0,16.0,-0.18267316799994027,true,8424,750,0.08903133903133903,0.7143219756211537,1.918951202863517,4.735367205344102,16.498849853514475,0.1468343450494738,11.31370849898476
per-step,2,"[150,270)",grid,8.0,4.0,32.0,-1.5682546177771006,true,8424,272,0.032288698955365625,0.6396936617648665,1.911191368702345,6.811963066407664,36.33917889156437,0.16384050657141724,22.62741699796952
per-step,2,"[150,270)",grid,8.0,8.0,64.0,-6.277746743823305,true,8424,144,0.017094017094017096,0.6087948077309556,1.7560331570096803,10.363012209440617,84.26039185055042,0.19170503630423233,40.685623007375895
per-step,2,"[150,270)",grid,8.0,16.0,128.0,-19.29436775504363,true,8424,96,0.011396011396011397,0.5989277951582987,1.7189535535433074,17.319960682348697,128.6606214356169,0.24659076944107675,73.90083445627211
per-step,2,"[150,270)",published,2.0,5.0,10.0,0.29185988845250643,false,8424,52,0.006172839506172839,0.8258450994177574,1.575722668237131,3.867494338082082,15.086400601047252,0.03860863402743332,2.1847565633743686
per-step,2,"[150,270)",matched,3.0,2.0,6.0,0.3142343597318339,false,8424,466,0.05531813865147198,0.8154034445561132,1.624532560577912,3.7613147484187524,11.839952652923548,0.055155289283603935,4.242640687119285
per-step,3,"[300,420)",grid,0.5,0.5,0.25,0.09228934258210308,false,7500,6330,0.844,0.8323518772083613,1.6936152788075438,3.1446813036420385,14.236710584331497,0.005262706861163804,0.25
per-step,3,"[300,420)",grid,0.5,1.0,0.5,0.1393699012969527,false,7500,2719,0.3625333333333333,0.8348445693740715,1.6284248970422481,3.2534467919214496,16.432851478721318,0.008230895800762323,0.5
per-step,3,"[300,420)",grid,0.5,2.0,1.0,0.17086677913855008,false,7500,323,0.04306666666666667,0.8573972529249803,1.5741352926103995,3.016890261870309,16.75017268932536,0.009814255618149633,0.5
per-step,3,"[300,420)",grid,0.5,4.0,2.0,0.18037690826792707,false,7500,27,0.0036,0.8670325490221158,1.5692672970717398,2.8087565819888463,16.685562084856052,0.010105097783257144,0.5
per-step,3,"[300,420)",grid,0.5,8.0,4.0,0.18252215044055076,false,7500,3,0.0004,0.8692736256158011,1.568876063059347,2.813808643209532,16.66786635641464,0.010154603085487091,0.5
